OBJECTID,LabID,Age,Error,Material,Taxa,d13C,Method,Long,Lat,LocAccuracy,Period,SiteID,SiteName,Country,Province,Continent,Source,Reference,calib,NEAR_FID,NEAR_DIST
38601,Beta-79724,4150,90,CHARCOAL,wood/nutshell,NA,RADIOMETRIC,-92.20770171,37.82475193,1,NA,23PU235,Sadie's Cave,USA,Missouri,North America,UWyo2021,Ahler et al 1995 Excavation and resource evaluation of sites 23PU2 ... Public Service Archaeology Program Research Report No. 19.,intcal20,163104,885711.886703113
38602,Beta-79725,4210,80,CHARCOAL,wood/nutshell,NA,RADIOMETRIC,-92.20770171,37.82475193,1,NA,23PU235,Sadie's Cave,USA,Missouri,North America,UWyo2021,Ahler et al 1995 Excavation and resource evaluation of sites 23PU2 ... Public Service Archaeology Program Research Report No. 19.,intcal20,163104,885711.886703113
38620,Beta-79776,1260,80,CHARCOAL,NA,-25,AMS,-92.28164143,38.50549975,1,NA,23CO499,Stauffer,USA,Missouri,North America,UWyo2021,Hoard and Anglen 2000; Hoard 2000; Hoard et al. 2003,intcal20,163104,965379.994532517
38621,Beta-79777,1330,60,CHARCOAL,NA,-25,AMS,-92.28164143,38.50549975,1,NA,23CO499,Stauffer,USA,Missouri,North America,UWyo2021,Hoard and Anglen 2000; Hoard 2000; Hoard et al. 2003,intcal20,163104,965379.994532517
38624,Beta-79830,930,60,CHARCOAL,oak/nutshell mix,NA,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO891,Stemler Bluff,USA,Illinois,North America,UWyo2021,Walz et al. 1997 Arch Invest. For the relocation of Valmeyer…,intcal20,162717,896803.704091355
38983,Beta-81599,10500,60,CHARCOAL,NA,-26.2,NA,-87.65396689,34.90145202,1,NA,1LU496,Dust Cave,USA,Alabama,North America,UWyo2021,Sherwood et al. 2004,intcal20,162716,481303.691911628
38984,Beta-81602,10070,60,CHARCOAL,NA,-26,NA,-87.65396689,34.90145202,1,NA,1LU496,Dust Cave,USA,Alabama,North America,UWyo2021,Sherwood et al. 2004,intcal20,162716,481303.691911628
38986,Beta-81606,9720,70,CHARCOAL,NA,-25,NA,-87.65396689,34.90145202,1,NA,1LU496,Dust Cave,USA,Alabama,North America,UWyo2021,Sherwood et al. 2004,intcal20,162716,481303.691911628
38987,Beta-81608,8470,50,CHARCOAL,NA,-25,NA,-87.65396689,34.90145202,1,NA,1LU496,Dust Cave,USA,Alabama,North America,UWyo2021,Sherwood et al. 2004,intcal20,162716,481303.691911628
38988,Beta-81609,10340,130,CHARCOAL,NA,-25,NA,-87.65396689,34.90145202,1,NA,1LU496,Dust Cave,USA,Alabama,North America,UWyo2021,Sherwood et al. 2004,intcal20,162716,481303.691911628
38989,Beta-81610,10070,70,CHARCOAL,NA,-25,NA,-87.65396689,34.90145202,1,NA,1LU496,Dust Cave,USA,Alabama,North America,UWyo2021,Sherwood et al. 2004,intcal20,162716,481303.691911628
38990,Beta-81611,9890,70,CHARCOAL,NA,-25,NA,-87.65396689,34.90145202,1,NA,1LU496,Dust Cave,USA,Alabama,North America,UWyo2021,Sherwood et al. 2004,intcal20,162716,481303.691911628
38991,Beta-81613,10490,60,CHARCOAL,NA,-25,NA,-87.65396689,34.90145202,1,NA,1LU496,Dust Cave,USA,Alabama,North America,UWyo2021,Sherwood et al. 2004,intcal20,162716,481303.691911628
39433,Beta-83938,660,60,CHARCOAL,Wooden Post,-24,AMS,-89.33739684,37.1917533,1,NA,11AX31,Dogtooth Bend,USA,Illinois,North America,UWyo2021,NA,intcal20,162717,757917.67667134
39603,Beta-84740,6630,80,CHARCOAL,hickory nutshell/oak,NA,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO841,Strong,USA,Illinois,North America,UWyo2021,Adams et al. 1997; McElrath et al. 2009,intcal20,162717,896803.704091355
